1st_flr_sf,bsmt_exposure,bsmt_qual,bsmtfin_sf_1,bsmtfin_type_1,exter_qual,exterior_1st_HdBoard,exterior_1st_MetalSd,exterior_1st_Others,exterior_1st_PreCast,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_2nd_HdBoard,exterior_2nd_MetalSd,exterior_2nd_Other,exterior_2nd_Others,exterior_2nd_PreCast,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,fence,fireplace_qu,fireplaces,foundation_Others,foundation_PConc,full_bath,garage_area,garage_cars,garage_finish,garage_type_Attchd,garage_type_Others,gr_liv_area,heating_qc,house_style_1Story,house_style_Others,id,kitchen_qual,lot_area,lot_config_Inside,lot_config_Others,lot_frontage_reg_imputed,lot_shape,mas_vnr_area,mas_vnr_type_CBlock,mas_vnr_type_None,mas_vnr_type_Others,ms_subclass_120,ms_subclass_160,ms_subclass_180,ms_subclass_190,ms_subclass_20,ms_subclass_30,ms_subclass_40,ms_subclass_45,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_75,ms_subclass_80,ms_subclass_85,ms_subclass_90,ms_subclass_Others,ms_zoning_Others,ms_zoning_RL,neigh_group,open_porch_sf,overall_qual,pid,roof_style_Gable,roof_style_Others,saleprice,total_bsmt_sf,totrms_abvgrd,wood_deck_sf,year_built,year_remod_add
742,1.0,4.0,381.0,6.0,2.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,2,440.0,2.0,1.0,0.0,1.0,1471,3.0,0.0,1.0,571,2.0,3230,1.0,0.0,34.0,3.0,894.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,4,24,5.0,533213040,1.0,0.0,172500,729.0,6,0,1999,1999
1548,1.0,3.0,956.0,5.0,2.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,3.0,1,1.0,0.0,2,624.0,2.0,2.0,1.0,0.0,2614,2.0,0.0,1.0,1192,2.0,10800,1.0,0.0,90.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,3,243,5.0,534177180,1.0,0.0,240000,1522.0,9,38,1974,1997
1580,1.0,4.0,0.0,1.0,3.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,4.0,1,0.0,1.0,3,610.0,2.0,2.0,1.0,0.0,2466,4.0,0.0,1.0,1806,3.0,11143,0.0,1.0,102.0,2.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,1.0,0.0,4,214,7.0,528482090,1.0,0.0,340000,1580.0,8,159,2004,2005
1466,3.0,4.0,16.0,6.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,2,610.0,3.0,3.0,1.0,0.0,1466,4.0,1.0,0.0,962,3.0,8925,1.0,0.0,73.0,2.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,4,18,7.0,916386140,1.0,0.0,201000,1466.0,7,100,2007,2007
969,3.0,3.0,716.0,4.0,2.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,3.0,0.0,0,1.0,0.0,1,440.0,2.0,1.0,1.0,0.0,969,2.0,1.0,0.0,2142,2.0,10356,0.0,1.0,120.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,3,0,4.0,907203110,1.0,0.0,122000,969.0,5,0,1975,1975
1664,1.0,4.0,1328.0,6.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,3.0,1,1.0,0.0,2,663.0,2.0,3.0,1.0,0.0,1664,2.0,1.0,0.0,1648,3.0,12299,1.0,0.0,93.0,3.0,67.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,3,0,6.0,527302090,1.0,0.0,213000,1529.0,7,0,1978,1985
1691,1.0,3.0,1173.0,3.0,3.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,3.0,0.0,0,1.0,0.0,1,550.0,2.0,1.0,1.0,0.0,1691,2.0,1.0,0.0,618,2.0,9900,1.0,0.0,90.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,67,5.0,534475250,1.0,0.0,175000,1680.0,5,0,1967,1967
1208,1.0,4.0,664.0,6.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,2,628.0,2.0,2.0,1.0,0.0,1208,4.0,1.0,0.0,2108,3.0,6762,1.0,0.0,64.0,3.0,108.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,3,54,6.0,906380200,1.0,0.0,195400,1208.0,6,105,2007,2007
1052,1.0,3.0,527.0,4.0,2.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,1,1.0,0.0,1,668.0,1.0,3.0,1.0,0.0,1052,2.0,1.0,0.0,772,2.0,11625,1.0,0.0,75.0,3.0,172.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,1,215,4.0,905103070,0.0,1.0,113500,1052.0,6,0,1967,1967
972,1.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,4.0,1,1.0,0.0,1,312.0,1.0,1.0,0.0,1.0,1577,3.0,0.0,1.0,2672,1.0,6435,1.0,0.0,65.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,0,0.0,0.0,1.0,0,0,5.0,903202120,1.0,0.0,140200,972.0,6,0,1939,1950
909,1.0,3.0,162.0,4.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,3.0,0.0,0,1.0,0.0,1,294.0,1.0,1.0,1.0,0.0,909,2.0,1.0,0.0,2492,2.0,8450,1.0,0.0,65.0,3.0,90.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,1,155,4.0,532376180,1.0,0.0,116000,882.0,5,0,1968,1968
1838,4.0,4.0,1455.0,6.0,4.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,4.0,1,0.0,1.0,2,682.0,3.0,3.0,1.0,0.0,1838,4.0,1.0,0.0,2903,4.0,11577,1.0,0.0,88.0,3.0,382.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,4,225,8.0,921205050,0.0,1.0,359900,1838.0,9,161,2005,2006
686,3.0,4.0,509.0,6.0,2.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,1,317.0,1.0,1.0,1.0,0.0,1388,2.0,0.0,1.0,2783,2.0,8340,1.0,0.0,50.0,2.0,62.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,3,36,5.0,907201160,1.0,0.0,157500,675.0,6,406,1977,1977
1867,1.0,3.0,379.0,2.0,3.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,2.0,4.0,3,1.0,0.0,1,303.0,1.0,3.0,1.0,0.0,1867,4.0,1.0,0.0,786,2.0,10708,1.0,0.0,76.49177053177283,2.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,4,0,4.0,905401100,0.0,1.0,190000,1617.0,7,476,1955,1993
1301,2.0,3.0,405.0,2.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,1.0,1,440.0,2.0,1.0,0.0,1.0,1301,2.0,1.0,0.0,740,1.0,6911,0.0,1.0,60.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.0,0,0,4.0,903230100,1.0,0.0,100000,1145.0,5,0,1924,1950
1251,1.0,3.0,553.0,4.0,2.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,3.0,4.0,2,1.0,0.0,1,461.0,1.0,2.0,1.0,0.0,1251,2.0,1.0,0.0,2546,2.0,8800,1.0,0.0,80.0,3.0,425.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,116,5.0,534403280,0.0,1.0,160000,1251.0,6,0,1964,1964
1444,1.0,4.0,1259.0,6.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,2,577.0,2.0,2.0,1.0,0.0,1444,4.0,1.0,0.0,851,3.0,10739,1.0,0.0,65.0,2.0,68.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,3,40,6.0,907194160,1.0,0.0,203000,1431.0,6,144,2002,2001
1453,1.0,5.0,482.0,6.0,3.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,5.0,1,0.0,1.0,2,750.0,2.0,2.0,1.0,0.0,2810,4.0,0.0,1.0,1833,3.0,9572,1.0,0.0,72.68502824542944,2.0,336.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,4,0,7.0,533120030,1.0,0.0,302000,1453.0,9,500,1990,1990
923,1.0,4.0,543.0,4.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,3.0,1,1.0,0.0,2,264.0,1.0,2.0,1.0,0.0,923,2.0,1.0,0.0,76,2.0,8012,1.0,0.0,50.0,3.0,0.0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,0,5.0,531451110,1.0,0.0,143000,923.0,5,80,1980,1980
1210,1.0,4.0,281.0,6.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,3.0,1,0.0,1.0,2,683.0,2.0,3.0,0.0,1.0,2452,4.0,0.0,1.0,2151,3.0,16226,1.0,0.0,66.0,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,3,50,7.0,907270040,1.0,0.0,267000,1028.0,9,208,1998,1999
1224,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,2,530.0,3.0,1.0,0.0,1.0,1224,2.0,1.0,0.0,1880,2.0,10899,1.0,0.0,77.11336060776686,2.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,2,0,3.0,534252070,1.0,0.0,103000,0.0,8,0,1964,1964
1337,1.0,5.0,1201.0,6.0,2.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,2,405.0,2.0,3.0,1.0,0.0,1337,4.0,1.0,0.0,2907,2.0,4500,0.0,1.0,32.0,3.0,443.0,0,0.0,1.0,1.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.0,2,199,5.0,923203100,0.0,1.0,153500,1237.0,5,0,1998,1998
1701,4.0,4.0,1390.0,5.0,2.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,3.0,2,1.0,0.0,2,611.0,2.0,3.0,0.0,1.0,1701,2.0,0.0,1.0,1831,2.0,16647,0.0,1.0,93.9140628413782,2.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,1,0,4.0,532479120,1.0,0.0,171000,1390.0,6,0,1975,1981
1093,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0,1.0,0.0,1,288.0,1.0,1.0,1.0,0.0,1669,2.0,0.0,1.0,2836,2.0,8707,0.0,1.0,62.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,0,0.0,0.0,1.0,1,0,3.0,908227030,1.0,0.0,107000,1093.0,9,0,1924,1950
952,2.0,3.0,952.0,3.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0,1.0,0.0,1,288.0,1.0,1.0,1.0,0.0,952,3.0,1.0,0.0,1955,2.0,8300,1.0,0.0,66.0,2.0,86.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,0,5.0,535403030,1.0,0.0,128500,952.0,5,0,1968,1968
922,1.0,3.0,512.0,3.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,2.0,0.0,0,1.0,0.0,1,308.0,1.0,1.0,1.0,0.0,922,2.0,1.0,0.0,1926,2.0,9770,1.0,0.0,72.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,34,4.0,535179120,1.0,0.0,116000,922.0,5,0,1957,1957
1126,1.0,3.0,936.0,5.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,4.0,1,1.0,0.0,2,484.0,2.0,2.0,1.0,0.0,1126,1.0,1.0,0.0,2924,2.0,17400,1.0,0.0,80.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,41,4.0,923250060,1.0,0.0,160000,1126.0,5,295,1977,1977
1280,2.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,2,506.0,2.0,2.0,1.0,0.0,1280,4.0,1.0,0.0,1003,3.0,5070,1.0,0.0,39.0,2.0,0.0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,4,82,7.0,527145090,1.0,0.0,180000,1280.0,5,0,1992,1992
914,1.0,3.0,81.0,5.0,2.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,1,368.0,1.0,2.0,1.0,0.0,914,4.0,1.0,0.0,1667,4.0,7920,1.0,0.0,66.0,3.0,32.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,0,4.0,527404050,1.0,0.0,133000,914.0,5,120,1970,2002
1368,4.0,4.0,1243.0,6.0,2.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,2,784.0,4.0,3.0,1.0,0.0,1368,3.0,0.0,1.0,2905,2.0,7020,1.0,0.0,78.0,3.0,200.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,2,48,6.0,923202025,1.0,0.0,215000,1288.0,8,0,1997,1997
753,1.0,3.0,547.0,4.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,4.0,2,1.0,0.0,1,213.0,1.0,1.0,1.0,0.0,1494,1.0,0.0,1.0,921,3.0,7500,1.0,0.0,65.17159297261225,2.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,4,0,5.0,909276110,1.0,0.0,177500,771.0,7,0,1942,1950
1534,2.0,4.0,28.0,6.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,4.0,1,0.0,1.0,2,484.0,2.0,3.0,1.0,0.0,1534,3.0,1.0,0.0,1780,3.0,10612,1.0,0.0,76.0,3.0,248.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,4,46,7.0,528431030,1.0,0.0,215000,1524.0,7,168,2006,2006
994,1.0,3.0,273.0,2.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,4.0,1,1.0,0.0,2,250.0,1.0,1.0,0.0,1.0,1582,2.0,0.0,1.0,746,2.0,6120,1.0,0.0,51.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,0,0.0,1.0,0.0,0,0,4.0,903234220,1.0,0.0,150000,952.0,6,189,1938,1950
1699,2.0,4.0,1470.0,6.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,3.0,2,0.0,1.0,3,594.0,3.0,1.0,1.0,0.0,3222,3.0,0.0,1.0,254,3.0,12376,0.0,1.0,90.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,2,0,6.0,906402200,0.0,1.0,320000,1673.0,11,367,1990,1990
1516,1.0,3.0,196.0,3.0,2.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,1,472.0,2.0,2.0,1.0,0.0,1516,2.0,1.0,0.0,606,2.0,10004,1.0,0.0,100.0,3.0,180.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,0,5.0,534400050,1.0,0.0,167000,1516.0,6,0,1964,1964
1032,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,3.0,1,1.0,0.0,1,260.0,1.0,1.0,0.0,1.0,1032,2.0,1.0,0.0,2703,2.0,8250,1.0,0.0,55.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,1,0,4.0,904301410,1.0,0.0,125000,0.0,6,0,1935,1950
1588,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,3.0,0.0,0,1.0,0.0,2,0.0,0.0,0.0,0.0,1.0,1588,3.0,1.0,0.0,1306,2.0,12205,1.0,0.0,103.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.0,0,0,2.0,902207120,1.0,0.0,65000,448.0,6,0,1949,1992
1316,3.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,4.0,1,0.0,1.0,2,440.0,2.0,3.0,1.0,0.0,1316,4.0,1.0,0.0,2102,3.0,11175,0.0,1.0,103.0,2.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,3,20,6.0,906380010,1.0,0.0,200141,1316.0,6,0,2007,2007
1528,1.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,3.0,1,0.0,1.0,3,480.0,2.0,1.0,1.0,0.0,1528,4.0,1.0,0.0,1784,3.0,9965,0.0,1.0,85.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,4,228,6.0,528435010,1.0,0.0,235876,1528.0,6,0,2007,2007
928,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,2,576.0,2.0,1.0,0.0,1.0,2168,4.0,0.0,1.0,941,3.0,8660,1.0,0.0,50.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0,160,4.0,910204050,0.0,1.0,123000,760.0,11,467,1900,1993
1081,1.0,3.0,329.0,4.0,2.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,2.0,3.0,1,1.0,0.0,1,288.0,1.0,1.0,0.0,1.0,1422,2.0,0.0,1.0,2699,2.0,12375,1.0,0.0,82.0,3.0,41.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,0,0.0,0.0,1.0,1,0,4.0,904100030,1.0,0.0,137500,806.0,7,0,1951,1951
990,1.0,4.0,588.0,6.0,2.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,990,4.0,1.0,0.0,2127,2.0,8070,1.0,0.0,60.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,3,0,3.0,907135180,1.0,0.0,123600,990.0,5,0,1994,1995
1324,1.0,3.0,643.0,3.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,2.0,3.0,1,1.0,0.0,2,440.0,2.0,2.0,1.0,0.0,1324,4.0,1.0,0.0,2607,2.0,8658,1.0,0.0,84.0,3.0,101.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,138,5.0,535401140,1.0,0.0,160000,1088.0,6,0,1965,1965
948,1.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,3.0,1,0.0,1.0,2,463.0,2.0,2.0,1.0,0.0,1690,4.0,0.0,1.0,1754,2.0,8063,1.0,0.0,67.296180301857,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,3,48,5.0,528275035,1.0,0.0,181000,924.0,7,100,2000,2000
825,1.0,3.0,180.0,2.0,2.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,3.0,0.0,0,1.0,0.0,1,720.0,2.0,2.0,0.0,1.0,825,2.0,1.0,0.0,1367,2.0,8235,1.0,0.0,49.0,2.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.0,0,50,4.0,903475020,1.0,0.0,125000,825.0,4,140,1955,1995
829,1.0,3.0,298.0,3.0,2.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,1,441.0,2.0,1.0,1.0,0.0,1556,4.0,0.0,1.0,580,2.0,11700,1.0,0.0,78.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,3,0,5.0,534125080,1.0,0.0,154000,727.0,8,0,1968,1968
1152,2.0,4.0,944.0,6.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,2.0,1,0.0,1.0,2,616.0,2.0,3.0,1.0,0.0,1797,4.0,0.0,1.0,341,3.0,12961,1.0,0.0,74.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,2,312,5.0,924152030,1.0,0.0,231000,1152.0,7,162,1993,1994
1056,1.0,3.0,775.0,4.0,2.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,2.0,1,1.0,0.0,1,304.0,1.0,1.0,1.0,0.0,1056,4.0,1.0,0.0,26,2.0,8450,1.0,0.0,65.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,85,4.0,527403020,1.0,0.0,142000,1056.0,6,0,1968,1968
1518,2.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,4.0,3.0,2,1.0,0.0,2,840.0,3.0,1.0,0.0,1.0,3608,4.0,0.0,1.0,2667,4.0,22950,1.0,0.0,90.0,1.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0,260,9.0,902400110,1.0,0.0,475000,1107.0,12,0,1892,1993
1778,4.0,5.0,1573.0,6.0,3.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,4.0,1,0.0,1.0,2,495.0,2.0,3.0,1.0,0.0,1778,4.0,1.0,0.0,2884,4.0,5748,1.0,0.0,41.0,2.0,473.0,0,0.0,1.0,1.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.0,4,53,7.0,911370430,0.0,1.0,375000,1573.0,5,123,2005,2006
864,1.0,3.0,432.0,5.0,2.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,1,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,864,2.0,1.0,0.0,28,2.0,10500,0.0,1.0,70.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,0,3.0,527425090,1.0,0.0,115000,864.0,5,0,1971,1971
1221,1.0,4.0,410.0,6.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,2,400.0,2.0,2.0,1.0,0.0,1221,4.0,1.0,0.0,531,3.0,7500,1.0,0.0,62.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.0,4,113,6.0,528488100,1.0,0.0,185000,1221.0,6,0,2004,2005
